Num,Date,Time,League,Team 1,Score,Team 2,League Name
002,08.04.,13:00,TAJ 1,CSKA Pamir Dushanb,1:3,FC Khudzhand,Tadschikistan 1. Liga
001,08.04.,15:00,TAJ 1,Dushanbe 83,0:7,FK Istiklol,Tadschikistan 1. Liga
003,08.04.,16:30,BLR CUP,Slavia Mozyr,1:0,FC BATE Borisov,Weißrussland Cup
004,08.04.,16:30,BLR CUP,Slavia Mozyr+1,2:0,FC BATE Borisov,Weißrussland Cup
005,08.04.,18:30,BLR CUP,Dinamo Brest,2:0,Shakhter Soligorsk,Weißrussland Cup
006,08.04.,18:30,BLR CUP,Dinamo Brest,2:1,Shakh. Soligorsk+1,Weißrussland Cup
008,08.04.,21:30,NIC U20,U20 Las Sabanas CF,4:1,U20 ART Jalapa,Nicaragua U20
009,08.04.,21:30,NIC U20,U20 Managua,3:1,U20 CD Ocotal,Nicaragua U20
011,08.04.,23:00,NIC U20,U20 Walter Ferrett,2:2,U20 Real Madriz,Nicaragua U20
012,09.04.,00:00,NIC 1,Las Sabanas CF,0:0,Municipal Jalapa,Nicaragua Primera Division
010,09.04.,00:30,NIC U20,U20 Real Esteli FC,3:2,U20 Juve Managua,Nicaragua U20
013,09.04.,00:30,NIC 1,Managua FC,2:1,CD Ocotal,Nicaragua Primera Division
014,09.04.,02:00,NIC 1,Diriangen FC,3:0,Chinandega FC,Nicaragua Primera Division
015,09.04.,03:00,NIC 1,CD Walter Ferretti,4:0,Real Madriz,Nicaragua Primera Division
016,09.04.,03:00,NIC 1,CD Walter Ferretti,4:1,Real Madriz+1,Nicaragua Primera Division
017,09.04.,03:00,NIC 1,Real Esteli FC,0:0,Juventus Managua,Nicaragua Primera Division
018,09.04.,03:00,NIC 1,Real Esteli FC,0:1,Juve Managua+1,Nicaragua Primera Division
019,09.04.,11:00,BB TWN,Pauian Archiland,77:85,Bank of Taiwan,Super Basketball League
020,09.04.,13:00,BB TWN,Taiwan Beer,78:69,Kaohsiung Jeoutai,Super Basketball League
007,09.04.,20:00,DA INT,"Taylor, Phil",6:7,"Van Barneveld, R.","Darts, International"
021,10.04.,18:00,BLR 1,Neman Grodno,1:1,Belshina Bobruisk,Weißrussland Premier League
022,11.04.,13:00,BLR 1,FC Slutsk,1:1,FC Vitebsk,Weißrussland Premier League
023,11.04.,15:00,BLR 1,FC Torpedo Zhodino,2:0,Energet. BGU Minsk,Weißrussland Premier League
024,11.04.,17:00,BLR 1,FC Gorodeya,1:0,FC Dinamo Minsk,Weißrussland Premier League
025,12.04.,14:00,BLR 1,FC Minsk,0:3,FC BATE Borisov,Weißrussland Premier League
026,12.04.,16:00,BLR 1,FC Smolevichi,0:0,Shakhter Soligorsk,Weißrussland Premier League
027,12.04.,18:00,BLR 1,Dinamo Brest,3:1,Isloch,Weißrussland Premier League
028,13.04.,16:30,BLR 1,Slavia Mozyr,0:0,FC Rukh Brest,Weißrussland Premier League
