Num,Date,Time,League,Team 1,Score,Team 2,League Name
001,21.12.,18:00,POL 1,Arka Gdynia 1929,3:3,Wisla Plock,Polen Orange Ekstraklasa
002,21.12.,18:00,POL 1,Piast Gliwice,1:1,Jagiellonia Bial.,Polen Orange Ekstraklasa
003,21.12.,18:30,GER 2,1. FC Köln,2:3,VfL Bochum,Deutschland 2. Bundesliga
004,21.12.,18:30,GER 2,SV Sandhausen,0:0,Greuther Fürth,Deutschland 2. Bundesliga
005,21.12.,19:00,GER 3,Wehen Wiesbaden,2:1,VfR Aalen,Deutschland 3. Liga
006,21.12.,19:00,ESP 2,Teneriffa CD,1:1,Granada CF,Spanien Segunda Division
007,21.12.,19:00,HB AUT,Fivers Margareten,31:27,Handball Tirol,Österreich HLA
008,21.12.,19:00,HB AUT,SG Westwien,26:27,Alpla HC Hard,Österreich HLA
009,21.12.,19:00,HB AUT,Bregenz Handball,22:16,HSG Graz,Österreich HLA
010,21.12.,19:15,EH AUT,KAC Klagenfurt,3:2,Black Wings Linz,Österreich Eishockey Liga
011,21.12.,19:15,EH AUT,Vienna Capitals,5:3,HC Innsbruck,Österreich Eishockey Liga
012,21.12.,19:15,EH AUT,Villacher SV,2:2,EC RB Salzburg,Österreich Eishockey Liga
013,21.12.,19:15,EH AUT,EC Graz 99ers,0:4,EC Dornbirn,Österreich Eishockey Liga
014,21.12.,19:30,EH GER,EHC München,1:3,Adler Mannheim,Deutschland Deutsche Eishockey Liga
015,21.12.,19:30,ESP 1,FC Girona,1:1,Getafe CF,Spanien Primera Division
016,21.12.,20:00,NL 1,VVV Venlo,2:0,FC Zwolle,Niederlande Eredivisie
017,21.12.,20:00,NL 2,Twente Enschede,2:0,NEC Nijmegen,Niederlande Jupiler League
018,21.12.,20:00,NL 2,RKC Waalwijk,1:3,Go Ahead Eagles,Niederlande Jupiler League
019,21.12.,20:00,NL 2,FC Volendam,1:0,SC Telstar,Niederlande Jupiler League
020,21.12.,20:00,NL 2,Jong PSV Eindh.,5:2,Almere City FC,Niederlande Jupiler League
021,21.12.,20:00,NL 2,Jong Ajax Amst.,2:0,Sparta Rotterdam,Niederlande Jupiler League
022,21.12.,20:00,NL 2,FC Dordrecht,0:1,FC Oss,Niederlande Jupiler League
023,21.12.,20:00,BB EL,Bayern München GER,72:82,Real Madrid BC ESP,Euroleague
024,21.12.,20:30,GER BL,Bor. Dortmund,2:1,Mönchengladbach,Deutschland Bundesliga
025,21.12.,20:30,BEL 1,KAA Gent,4:1,Cercle Brügge KSV,Belgien Jupiler Pro League
026,21.12.,20:30,POL 1,Wisla Krakau,0:1,Lech Posen,Polen Orange Ekstraklasa
027,21.12.,21:00,ENG PL,Wolverhampton,0:2,FC Liverpool,England Premier League
028,21.12.,21:00,ESP 1,Real Sociedad,0:1,CD Alaves,Spanien Primera Division
029,21.12.,21:00,ESP 2,RCD Mallorca,2:0,Gimn. Tarragona,Spanien Segunda Division
030,21.12.,21:00,ITA B,Ascoli FC,1:1,Brescia Calcio,Italien Serie B
031,22.12.,12:30,ITA A,Lazio Rom,3:1,Cagliari Calcio,Italien Serie A
032,22.12.,13:00,GER 2,Arminia Bielefeld,1:2,FC Heidenheim,Deutschland 2. Bundesliga
033,22.12.,13:00,GER 2,FC Ingolstadt,1:2,Jahn Regensburg,Deutschland 2. Bundesliga
034,22.12.,13:00,GER 2,FC St. Pauli,4:1,FC Magdeburg,Deutschland 2. Bundesliga
035,22.12.,13:00,ESP 1,Betis Sevilla,1:1,SD Eibar,Spanien Primera Division
036,22.12.,13:30,ENG PL,FC Arsenal,3:1,FC Burnley,England Premier League
037,22.12.,14:00,GER 3,Karlsruher SC,1:1,E. Braunschweig,Deutschland 3. Liga
038,22.12.,14:00,GER 3,Kickers Würzburg,1:2,VfL Osnabrück,Deutschland 3. Liga
039,22.12.,14:00,GER 3,SV Meppen,2:0,SF Lotte,Deutschland 3. Liga
040,22.12.,14:00,GER 3,TSV 1860 München,2:1,FC Kaiserslautern,Deutschland 3. Liga
041,22.12.,14:00,GER 3,Preussen Münster,0:2,Fortuna Köln,Deutschland 3. Liga
042,22.12.,14:00,GER 3,Hallescher FC,2:0,FSV Zwickau,Deutschland 3. Liga
043,22.12.,14:00,GER 3,Hansa Rostock,0:2,Energie Cottbus,Deutschland 3. Liga
044,22.12.,14:30,KLUB WM,Kashima A. JPN*,0:4,CA River Plate ARG,FIFA Klub WM
045,22.12.,15:00,ITA A,FC Empoli,2:4,Sampdoria Genua,Italien Serie A
046,22.12.,15:00,ITA A,FC Genua,3:1,Atalanta Bergamo,Italien Serie A
047,22.12.,15:00,ITA A,AC Milan,0:1,AC Fiorentina,Italien Serie A
048,22.12.,15:00,ITA A,Udinese Calcio,1:1,Frosinone Calcio,Italien Serie A
049,22.12.,15:00,ITA A,SSC Napoli,1:0,Spal Ferrara,Italien Serie A
050,22.12.,15:00,ITA A,US Sassuolo,1:1,FC Torino,Italien Serie A
051,22.12.,15:30,GER BL,Bayer Leverkusen,3:1,Hertha BSC,Deutschland Bundesliga
052,22.12.,15:30,GER BL,RB Leipzig,3:2,Werder Bremen,Deutschland Bundesliga
053,22.12.,15:30,GER BL,VfB Stuttgart,1:3,FC Schalke 04,Deutschland Bundesliga
