Date,League,Team 1,Score,Team 2,League Name
27.01. 20:00,BEL 2,RFC Lüttich,1:0,Lommel SK,Belgium Tweede Klasse
27.01. 20:00,BEL 2,AS Eupen,1:1,KSC Lokeren Temse,Belgium Tweede Klasse
27.01. 20:30,HB EM,Schweden,32:32,Ungarn,Europameisterschaft
27.01. 20:30,GER BL,FC St. Pauli,1:1,RB Leipzig,Deutschland Bundesliga
27.01. 20:30,GER BL,FC St. Pauli+1,2:1,RB Leipzig,Deutschland Bundesliga
27.01. 20:30,GER BL,SV Werder Bremen,0:2,TSG Hoffenheim,Deutschland Bundesliga
27.01. 20:30,GER BL,SV Werder Bremen+1,1:2,TSG Hoffenheim,Deutschland Bundesliga
27.01. 20:45,ENG 1,Wycombe Wanderers,2:0,Wigan Athletic,England League One
27.01. 20:45,ENG 1,FC Stevenage,1:0,Peterborough Utd.,England League One
27.01. 20:45,ENG 1,Rotherham United,2:1,Northampton,England League One
27.01. 20:45,ENG 1,Port Vale FC,abgesagt,AFC Wimbledon,England League One
27.01. 20:45,ENG 1,Plymouth Argyle,1:1,Mansfield Town,England League One
27.01. 20:45,ENG 1,Lincoln City,3:0,Bradford City FC,England League One
27.01. 20:45,ENG 1,Huddersfield Town,1:0,Luton Town,England League One
27.01. 20:45,ENG 1,Cardiff City,4:0,FC Barnsley,England League One
27.01. 20:45,ENG 1,Bolton Wanderers,2:1,Burton Albion,England League One
27.01. 20:45,ENG 1,FC Blackpool,1:2,Stockport County,England League One
27.01. 21:00,ENG 1,FC Reading,2:2,Exeter City,England League One
27.01. 21:00,ENG 1,Doncaster Rovers,3:0,Leyton Orient,England League One
27.01. 21:00,ITA CUP,AC Fiorentina,1:3,Como Calcio,Coppa Italia
27.01. 21:00,ITA CUP,AC Fiorentina+1,2:3,Como Calcio,Coppa Italia
28.01. 17:45,HE-SL,"Feller, Manuel",Feller,"Strasser, Linus","Ski Alpin, Herren Slalom"
28.01. 17:45,HE-SL,"Noel, Clement",Noel C.,"P. Braathen, Lucas","Ski Alpin, Herren Slalom"
28.01. 17:45,HE-SL,"Haugan, Timon",McGrath,"McGrath, Atle Lie","Ski Alpin, Herren Slalom"
28.01. 17:45,HE-SL,Kristoffersen H.,Kristof,"Meillard, Loic","Ski Alpin, Herren Slalom"
28.01. 17:45,HE-SL,"Gstrein, Fabio",Gstrein,"Amiez, Steven","Ski Alpin, Herren Slalom"
28.01. 17:45,HE-SL,"Matt, Michael",Vinatze,"Vinatzer, Alex","Ski Alpin, Herren Slalom"
28.01. 18:00,HB EM,Deutschland,38:34,Frankreich,Europameisterschaft
28.01. 19:15,EH AUT,Black Wings Linz,6:0,HC Bozen Foxes,win2day ICE Hockey League
28.01. 19:15,EH AUT,EC VSV,4:1,Vienna Capitals,win2day ICE Hockey League
28.01. 19:15,EH AUT,EC RB Salzburg,4:0,Fehervar AV19,win2day ICE Hockey League
28.01. 19:15,EH AUT,EC KAC,5:2,Ferencvaros TC,win2day ICE Hockey League
28.01. 19:45,EH AUT,HC Pustertal,1:7,EC Graz 99ers,win2day ICE Hockey League
28.01. 20:30,HB EM,Dänemark,38:24,Norwegen,Europameisterschaft
28.01. 21:00,CL,AS Monaco FRA,0:0,Juventus Turin ITA,UEFA Champions League
28.01. 21:00,CL,AS Monaco+1,1:0,Juventus Turin,UEFA Champions League
28.01. 21:00,CL,FC Barcelona ESP,4:1,FC Kopenhagen DEN,UEFA Champions League
28.01. 21:00,CL,FC Barcelona,4:2,FC Kopenhagen+1,UEFA Champions League
28.01. 21:00,CL,FC Barcelona,4:3,FC Kopenhagen+2,UEFA Champions League
28.01. 21:00,CL,Bor. Dortmund GER,0:2,Inter Mailand ITA,UEFA Champions League
28.01. 21:00,CL,Bor. Dortmund+1,1:2,Inter Mailand,UEFA Champions League
28.01. 21:00,CL,SSC Napoli ITA,2:3,FC Chelsea ENG,UEFA Champions League
28.01. 21:00,CL,SSC Napoli+1,3:3,FC Chelsea,UEFA Champions League
28.01. 21:00,CL,Benfica Lissab POR,4:2,Real Madrid ESP,UEFA Champions League
28.01. 21:00,CL,Benfica Lissabon+1,5:2,Real Madrid,UEFA Champions League
28.01. 21:00,CL,Saint Gilloise BEL,1:0,Atalanta BC ITA,UEFA Champions League
28.01. 21:00,CL,PSV Eindhoven NED,1:2,Bayern München GER,UEFA Champions League
28.01. 21:00,CL,PSV Eindhoven+1,2:2,Bayern München,UEFA Champions League
28.01. 21:00,CL,FC Pafos CYP,4:1,Slavia Prag CZE,UEFA Champions League
28.01. 21:00,CL,Paris SG FRA,1:1,Newcastle Utd. ENG,UEFA Champions League
28.01. 21:00,CL,Paris SG,1:2,Newcastle United+1,UEFA Champions League
28.01. 21:00,CL,Man. City ENG,2:0,Galatasaray TUR,UEFA Champions League
28.01. 21:00,CL,Manchester City,2:1,Galatasaray+1,UEFA Champions League
28.01. 21:00,CL,Manchester City,2:2,Galatasaray+2,UEFA Champions League
28.01. 21:00,CL,FC Liverpool ENG,6:0,Qarabag FK AZE,UEFA Champions League
28.01. 21:00,CL,FC Liverpool,6:1,Qarabag FK+1,UEFA Champions League
28.01. 21:00,CL,FC Liverpool,6:2,Qarabag FK+2,UEFA Champions League
28.01. 21:00,CL,Club Brügge BEL,3:0,Ol. Marseille FRA,UEFA Champions League
28.01. 21:00,CL,Club Brügge+1,4:0,Olymp. Marseille,UEFA Champions League
28.01. 21:00,CL,E. Frankfurt GER,0:2,Tottenham ENG,UEFA Champions League
28.01. 21:00,CL,Eintr. Frankfurt+1,1:2,Tottenham,UEFA Champions League
28.01. 21:00,CL,Leverkusen GER,3:0,Villarreal CF ESP,UEFA Champions League
28.01. 21:00,CL,Bayer Leverkusen,3:1,Villarreal CF+1,UEFA Champions League
28.01. 21:00,CL,Athl. Bilbao ESP,2:3,Sporting Liss. POR,UEFA Champions League
28.01. 21:00,CL,Athletic Bilbao,2:4,Sporting Lissab.+1,UEFA Champions League
28.01. 21:00,CL,Ajax Amsterd. NED,1:2,Olympiakos P. GRE,UEFA Champions League
28.01. 21:00,CL,Atl. Madrid ESP,1:2,Bodö Glimt NOR,UEFA Champions League
28.01. 21:00,CL,Atletico Madrid,1:3,Bodö Glimt+1,UEFA Champions League
28.01. 21:00,CL,FC Arsenal ENG,3:2,Kairat Almaty KAZ,UEFA Champions League
28.01. 21:00,CL,FC Arsenal,3:4,FC Kairat Almaty+2,UEFA Champions League
28.01. 21:00,CL,FC Arsenal,3:5,FC Kairat Almaty+3,UEFA Champions League
28.01. 23:00,BRA 1,Atletico MG,2:2,SE Palmeiras SP,Brasilien Brasilero Serie A
29.01. 21:00,EL,Aston Villa ENG,3:2,RB Salzburg AUT,UEFA Europa League
29.01. 21:00,EL,Aston Villa,3:3,RB Salzburg+1,UEFA Europa League
29.01. 21:00,EL,SK Sturm Graz AUT,1:0,SK Brann NOR,UEFA Europa League
29.01. 21:00,EL,SK Sturm Graz+1,2:0,SK Brann,UEFA Europa League
29.01. 21:00,EL,VfB Stuttgart GER,3:2,YB Bern SUI,UEFA Europa League
29.01. 21:00,EL,VfB Stuttgart,3:3,Young Boys Bern+1,UEFA Europa League
29.01. 21:00,EL,Lille OSC FRA,1:0,SC Freiburg GER,UEFA Europa League
29.01. 21:00,EL,Lille OSC,1:1,SC Freiburg+1,UEFA Europa League
29.01. 21:00,EL,Roter Stern B. SRB,1:1,Celta de Vigo ESP,UEFA Europa League
29.01. 21:00,EL,Panathinaikos GRE,1:1,AS Roma ITA,UEFA Europa League
29.01. 21:00,EL,Nottingham F. ENG,4:0,Ferencvaros HUN,UEFA Europa League
29.01. 21:00,EL,FC Midtjylland DEN,2:0,Dinamo Zagreb CRO,UEFA Europa League
29.01. 21:00,EL,M. Tel Aviv ISR*,0:3,Bologna FC ITA,UEFA Europa League
29.01. 21:00,EL,Ol. Lyon FRA,4:2,PAOK Thessalon GRE,UEFA Europa League
29.01. 21:00,EL,Ludogorets BUL,1:0,OGC Nizza FRA,UEFA Europa League
29.01. 21:00,EL,KRC Genk BEL,2:1,Malmö FF SWE,UEFA Europa League
29.01. 21:00,EL,Go A. Eagles NED,0:0,Sporting Braga POR,UEFA Europa League
29.01. 21:00,EL,FCS Bukarest ROU,1:1,Fenerbahce TUR,UEFA Europa League
29.01. 21:00,EL,FC Porto POR,3:1,Gl.Rangers SCO,UEFA Europa League
29.01. 21:00,EL,FC Porto,3:2,Glasgow Rangers+1,UEFA Europa League
29.01. 21:00,EL,Celtic Glasgow SCO,4:2,FC Utrecht NED,UEFA Europa League
29.01. 21:00,EL,Betis Sevilla ESP,2:1,Feyenoord NED,UEFA Europa League
29.01. 21:00,EL,FC Basel SUI,0:1,Vikt. Pilsen CZE,UEFA Europa League
29.01. 21:00,ARG 1,Deportivo Riestra,0:1,Defensa y Justicia,Argentinien Primera Division
29.01. 23:15,ARG 1,Atletico Lanus,2:1,Union de Santa Fe,Argentinien Primera Division
29.01. 23:15,ARG 1,CA Belgrano,1:1,CA Tigre,Argentinien Primera Division
30.01. 00:00,BRA 1,Mirassol FC SP,2:1,Vasco Da Gama RJ,Brasilien Brasilero Serie A
30.01. 01:30,ARG 1,Est.Rio Cuarto,0:0,Argentinos Juniors,Argentinien Primera Division
30.01. 01:30,BRA 1,Botafogo RJ,4:0,Cruzeiro EC MG,Brasilien Brasilero Serie A
