Num,Date,Time,League,Team 1,Score,Team 2,League Name
001,19.04.,13:00,ENG CS,Bristol City,1:1,FC Reading,England Championship
002,19.04.,13:30,ENG CS,Sheffield United,2:0,Nottingham Forest,England Championship
003,19.04.,14:00,ENG CS,FC Millwall,1:1,FC Brentford,England Championship
004,19.04.,16:00,ENG CS,Birmingham City,2:2,Derby County,England Championship
005,19.04.,16:00,ENG CS,Bolton Wanderers,0:2,Aston Villa,England Championship
006,19.04.,16:00,ENG CS,Leeds United,1:2,Wigan Athletic,England Championship
007,19.04.,16:00,ENG CS,FC Middlesbrough,1:0,Stoke City,England Championship
008,19.04.,16:00,ENG CS,Preston North End,4:0,Ipswich Town,England Championship
009,19.04.,16:00,ENG CS,Queens Park R.,1:2,Blackburn Rovers,England Championship
010,19.04.,16:00,ENG CS,Swansea City,4:3,Rotherham United,England Championship
011,19.04.,16:00,ENG CS,West Bromwich,3:2,Hull City,England Championship
012,19.04.,16:30,POR 1,CD Tondela,1:0,Boavista FC,Portugal Primeira Liga
013,19.04.,18:00,DEN 1,Odense BK,2:2,FC Nordsjaelland,Dänemark Superligaen
014,19.04.,18:00,EH FS,Österreich,1:5,Slowakei,"Freundschaftsspiele, Herren"
015,19.04.,18:00,HB AUTC,UHK Krems*,31:24,Alpla HC Hard,Handball Cup Österreich
016,19.04.,19:00,AUT RLO,Bruck/Leitha,2:3,SC Team Wr. Linien,Österreich Regionalliga Ost
017,19.04.,19:00,AUT RLO,SV Mattersburg Am.,1:0,St. Pölten Amat.,Österreich Regionalliga Ost
018,19.04.,19:00,AUT RLW,TSV St. Johann,2:1,FC Kufstein,Österreich Regionalliga West
019,19.04.,19:00,AUT RLM,Sturm Graz Amat.,0:1,FC Gleisdorf,Österreich Regionalliga Mitte
020,19.04.,19:00,AUT RLM,Deutschlandsberg,0:2,SC Kalsdorf,Österreich Regionalliga Mitte
021,19.04.,19:00,AUT RLM,SV Allerheiligen,2:0,Union Gurten,Österreich Regionalliga Mitte
022,19.04.,19:00,AUT RLM,Bad Gleichenberg,5:2,SV Lendorf,Österreich Regionalliga Mitte
023,19.04.,19:00,FRA 1,Dijon Football,3:2,Stade Rennes,Frankreich Ligue 1
024,19.04.,19:00,POR 1,CD Nacional,0:1,Sporting Lissabon,Portugal Primeira Liga
025,19.04.,19:10,AUT 2,BW Linz,0:2,Kapfenberger SV,Österreich Zweite Liga
026,19.04.,19:10,AUT 2,FC Liefering,5:1,FC Juniors OÖ,Österreich Zweite Liga
027,19.04.,19:10,AUT 2,SV Lafnitz,2:3,Austria Lustenau,Österreich Zweite Liga
028,19.04.,19:10,AUT 2,SV Horn,2:0,SKU Amstetten,Österreich Zweite Liga
029,19.04.,19:10,AUT 2,Floridsdorfer AC,2:2,Wack. Innsbruck II,Österreich Zweite Liga
030,19.04.,19:30,AUT RLO,Wiener Sport-Club,2:1,ASK Ebreichsdorf,Österreich Regionalliga Ost
031,19.04.,19:30,AUT RLO,FCM Traiskirchen,4:2,SV Schwechat,Österreich Regionalliga Ost
032,19.04.,19:30,TUR 1,Kasimpasa,1:1,Bursaspor,Türkei Süper Lig
033,19.04.,20:00,SUI SL,FC Sion,0:3,FC Basel,Schweiz Axpo Super League
034,19.04.,20:25,HB AUTC,Handball Tirol*,20:24,Bregenz Handball,Handball Cup Österreich
035,19.04.,20:30,AUT 2,Young Violets A.W.,3:3,SV Ried,Österreich Zweite Liga
036,19.04.,20:30,BEL 1,Standard Lüttich,1:3,KRC Genk,Belgien Jupiler Pro League
037,19.04.,20:45,ENG CS,Norwich City,2:2,Sheffield Wednes.,England Championship
038,19.04.,20:45,FRA 1,Olympique Lyon,2:1,SCO Angers,Frankreich Ligue 1
039,19.04.,21:00,ESP 1,CD Alaves,2:2,Real Valladolid,Spanien Primera Division
040,19.04.,21:30,POR 1,Vitoria Guimaraes,0:2,CD Aves,Portugal Primeira Liga
041,20.04.,12:30,ITA A,FC Parma,1:1,AC Milan,Italien Serie A
042,20.04.,13:00,GER 2,Hamburger SV,1:1,Erzgebirge Aue,Deutschland 2. Bundesliga
043,20.04.,13:00,GER 2,Holstein Kiel,1:2,SC Paderborn,Deutschland 2. Bundesliga
044,20.04.,13:00,GER 2,MSV Duisburg,2:2,SV Sandhausen,Deutschland 2. Bundesliga
045,20.04.,13:00,GER 2,Greuther Fürth,1:1,FC Union Berlin,Deutschland 2. Bundesliga
046,20.04.,13:00,ESP 1,Celta de Vigo,2:1,FC Girona,Spanien Primera Division
047,20.04.,13:30,ENG PL,Manchester City,1:0,Tottenham,England Premier League
048,20.04.,14:30,AUT 2,SC Wiener Neustadt,1:3,Austria Klagenfurt,Österreich Zweite Liga
049,20.04.,15:00,ITA A,Lazio Rom,1:2,AC Chievo Verona,Italien Serie A
050,20.04.,15:00,ITA A,Cagliari Calcio,1:0,Frosinone Calcio,Italien Serie A
051,20.04.,15:00,ITA A,Bologna FC,3:0,Sampdoria Genua,Italien Serie A
052,20.04.,15:00,ITA A,Udinese Calcio,1:1,US Sassuolo,Italien Serie A
053,20.04.,15:00,ITA A,FC Empoli,2:4,Spal Ferrara,Italien Serie A
054,20.04.,15:00,ITA A,FC Genua,0:1,FC Torino,Italien Serie A
