Date,League,Team 1,Score,Team 2,League Name
20.06. 01:30,USA MLS,Inter Miami CF,2:1,Columbus Crew,USA Major League Soccer
20.06. 02:30,BRA 1,Cruzeiro EC MG,2:0,Fluminense RJ,Brasilien Brasilero Serie A
20.06. 02:30,BRA 1,Internacional RS*,1:0,Corinthians SP,Brasilien Brasilero Serie A
20.06. 15:00,EM,Slowenien,1:1,Serbien,Europameisterschaft
20.06. 15:00,EM,Slowenien+1,2:1,Serbien,Europameisterschaft
20.06. 15:00,EM,1.HZ Slowenien,1:1,1.HZ Serbien,Europameisterschaft
20.06. 15:00,EM,HZ/T Slowenien,1:1,HZ/T Serbien,Europameisterschaft
20.06. 18:00,EM,Dänemark,1:1,England,Europameisterschaft
20.06. 18:00,EM,Dänemark+1,2:1,England,Europameisterschaft
20.06. 18:00,EM,Dänemark+2,3:1,England,Europameisterschaft
20.06. 18:00,EM,1.HZ Dänemark,1:1,1.HZ England,Europameisterschaft
20.06. 18:00,EM,HZ/T Dänemark,1:1,HZ/T England,Europameisterschaft
20.06. 18:00,FIN 2,SJK Akatemia,0:3,FC KTP,Finnland Ykkosliiga
20.06. 18:00,SWE 3N,Vasalunds IF,0:2,FC Stockholm Inter,Schweden Div 1 Norra
20.06. 19:00,SWE 3N,IFK Stocksund,1:0,Hammarby Talang FF,Schweden Div 1 Norra
20.06. 19:00,SWE 3S,Tvaakers IF,2:1,Onsala BK,Schweden Div 1 Södra
20.06. 19:00,SWE 3S,Falkenbergs FF,0:1,Lunds BK,Schweden Div 1 Södra
20.06. 19:00,SWE 3S,Eskilsminne IF,2:0,Ariana FC,Schweden Div 1 Södra
20.06. 19:30,SWE 3N,Karlbergs BK,2:1,Nordic United FC,Schweden Div 1 Norra
20.06. 20:00,ISL 2,Afturelding,0:3,IBV Vestmannaeyjar,Island 2. Liga
20.06. 21:00,EM,Spanien,1:0,Italien,Europameisterschaft
20.06. 21:00,EM,Spanien,1:1,Italien+1,Europameisterschaft
20.06. 21:00,EM,Spanien+1,2:0,Italien,Europameisterschaft
20.06. 21:00,EM,1.HZ Spanien,1:0,1.HZ Italien,Europameisterschaft
20.06. 21:00,EM,HZ/T Spanien,1:0,HZ/T Italien,Europameisterschaft
20.06. 21:00,CHI 1,Nublense,3:0,Huachipato,Chile Primera Divison
20.06. 21:15,ISL 2,Keflavik IF,1:1,Throttur Reykjavik,Island 2. Liga
20.06. 21:15,ISL 2,IR Reykjavik,3:1,Fjölnir,Island 2. Liga
20.06. 23:30,BRA 1,EC Vitoria BA,4:2,Atletico MG,Brasilien Brasilero Serie A
21.06. 00:00,BRA 2,Vila Nova GO,1:0,Mirassol FC SP,Brasilien Brasilero Serie B
21.06. 01:00,BRA 1,Flamengo RJ,2:1,EC Bahia BA,Brasilien Brasilero Serie A
21.06. 02:00,COPA AM,Argentinien,2:0,Kanada,Copa America
21.06. 02:00,COPA AM,Argentinien,2:1,Kanada+1,Copa America
21.06. 02:30,BRA 1,SE Palmeiras SP,2:1,RB Bragantino,Brasilien Brasilero Serie A
21.06. 02:30,BRA 2,Ceara SC CE,0:0,Sport Recife PE,Brasilien Brasilero Serie B
21.06. 15:00,EM,Slowakei,1:2,Ukraine,Europameisterschaft
21.06. 18:00,EM,Polen,1:3,Österreich,Europameisterschaft
21.06. 21:00,EM,Niederlande,0:0,Frankreich,Europameisterschaft
22.06. 18:00,EM,Türkei,0:3,Portugal,Europameisterschaft
22.06. 21:00,EM,Belgien,2:0,Rumänien,Europameisterschaft
23.06. 21:00,EM,Schweiz,1:1,Deutschland,Europameisterschaft
23.06. 21:00,EM,Schottland,0:1,Ungarn,Europameisterschaft
24.06. 21:00,EM,Kroatien,1:1,Italien,Europameisterschaft
25.06. 18:00,EM,Niederlande,2:3,Österreich,Europameisterschaft
25.06. 18:00,EM,Frankreich,1:1,Polen,Europameisterschaft
25.06. 21:00,EM,Dänemark,0:0,Serbien,Europameisterschaft
