Num,Date,Time,League,Team 1,Score,Team 2,League Name
001,12.02.,14:30,KHL,HC Barys,5:2,Sibir Nowosibirsk,Kontinental Hockey League
002,12.02.,17:30,EH FIN,Kärpät Oulu,4:2,Tappara Tampere,Finnland SM-Liiga
003,12.02.,17:30,EH FIN,Lukko Rauma,5:2,Pelicans Lahti,Finnland SM-Liiga
004,12.02.,18:30,EH AUT,HC Znojmo,4:0,Villacher SV,Österreich Eishockey Liga
005,12.02.,18:55,EL,Fenerbahce TUR,1:0,Zenit St.Peter RUS,UEFA Europa League
006,12.02.,19:00,GER 3,FSV Zwickau,1:1,Karlsruher SC,Deutschland 3. Liga
007,12.02.,19:00,EH SWE,Rögle BK,5:2,HC Örebro,Schweden Elitserien
008,12.02.,19:00,EH SWE,HV 71,1:3,Skelleftea AIK,Schweden Elitserien
009,12.02.,19:00,EH SWE,Djurgardens IF,1:1,Timra IK,Schweden Elitserien
010,12.02.,19:00,EH SWE,Frölunda HC,3:3,Växjö Lakers,Schweden Elitserien
011,12.02.,19:00,EH SWE,Malmö IF,5:6,Färjestads BK,Schweden Elitserien
012,12.02.,19:00,EH SWE,Mora IK,2:2,Linköpings HC,Schweden Elitserien
013,12.02.,19:00,EH SWE,Brynas IF,1:1,Lulea Hockey,Schweden Elitserien
014,12.02.,19:15,EH AUT,KAC Klagenfurt,6:2,EC RB Salzburg,Österreich Eishockey Liga
015,12.02.,19:15,EH AUT,EC Graz 99ers,5:3,Fehervar,Österreich Eishockey Liga
016,12.02.,19:15,EH AUT,Vienna Capitals,4:0,HC Bozen Foxes,Österreich Eishockey Liga
017,12.02.,19:15,EH AUT,EC Dornbirn,3:3,HC Innsbruck,Österreich Eishockey Liga
018,12.02.,19:45,EH SUI,Zürcher SC Lions,1:4,HC Servette Genf,Schweiz National League A
019,12.02.,19:45,EH SUI,HC Davos,1:5,EV Zug,Schweiz National League A
020,12.02.,20:45,ENG 1,Doncaster Rovers,3:0,Southend United,England League One
021,12.02.,20:45,ENG 1,FC Walsall,0:1,AFC Wimbledon,England League One
022,12.02.,20:45,ENG 1,AFC Sunderland,1:1,FC Blackpool,England League One
023,12.02.,20:45,ENG CS,Birmingham City,0:1,Bolton Wanderers,England Championship
024,12.02.,20:45,ENG CS,Hull City,2:2,Rotherham United,England Championship
025,12.02.,20:45,ENG CS,Bristol City,2:1,Queens Park R.,England Championship
026,12.02.,20:45,ENG CS,FC Millwall,0:0,Sheffield Wednes.,England Championship
027,12.02.,21:00,ENG CS,West Bromwich,2:2,Nottingham Forest,England Championship
028,12.02.,21:00,CL,Manchester U. ENG,0:2,Paris SG FRA,UEFA Champions League
029,12.02.,21:00,CL,Manchester United,0:3,Paris SG+1,UEFA Champions League
030,12.02.,21:00,CL,Manchester Utd.+1,1:2,Paris SG,UEFA Champions League
031,12.02.,21:00,CL,AS Roma ITA,2:1,FC Porto POR,UEFA Champions League
032,12.02.,22:15,COPA L,Atletico MG BRA,3:2,Danubio FC URU,Copa Libertadores
033,12.02.,22:15,COPA S,CA River Plate URU,0:0,Santos SP BRA,Copa Sudamericana
034,13.02.,00:30,COPA S,CSD Macara ECU,2:1,Guabira Montero,Copa Sudamericana
035,13.02.,00:30,COPA L,Ind. Medellin COL,1:1,Palestino CHI,Copa Libertadores
036,13.02.,00:30,COPA L,Barcelona G. ECU,1:0,Defensor Sp. URU,Copa Libertadores
037,13.02.,01:00,NHL,Boston Bruins,6:3,Chicago Blackhawks,USA NHL
038,13.02.,01:00,NHL,Buffalo Sabres,3:1,NY Islanders,USA NHL
039,13.02.,01:00,NHL,Florida Panthers,0:3,Dallas Stars,USA NHL
040,13.02.,01:00,NHL,Columbus Blue J.,3:0,Washington Cap.,USA NHL
