Num,Date,Time,League,Team 1,Score,Team 2,League Name
074,20.11.,20:45,ENG FA,Newport County,2:0,Grimsby Town,England FA Cup
075,20.11.,20:45,ENG FA,FC Darlington,0:1,FC Walsall,England FA Cup
076,20.11.,21:00,BB EL,Baskonia G. ESP,80:70,ZSKA Moskau RUS,Euroleague
077,20.11.,21:00,BB EL,FC Barcelona ESP,89:63,Fenerbahce TUR,Euroleague
078,20.11.,21:00,VEN 1,Deportivo Tachira,4:0,FC Metropolitanos,Venezuela Primera Divison
079,20.11.,23:15,BRA 2,Vila Nova GO,1:1,Oeste FC SP,Brasilien Brasilero Serie B
080,21.11.,01:30,BRA 2,Sport Recife PE,2:1,AA Ponte Preta SP,Brasilien Brasilero Serie B
081,21.11.,01:30,NHL,Montreal Canad.,1:1,Ottawa Senators,USA NHL
082,21.11.,02:00,NHL,New York Rangers,4:1,Washington Cap.,USA NHL
083,21.11.,03:00,CRC 1,Guadalupe FC,2:2,AD San Carlos,Costa Rica Primera División
084,21.11.,03:00,CRC 1,Limon FC,0:2,CS Cartagines,Costa Rica Primera División
085,21.11.,17:30,KHL,Spartak Moskau,7:2,HK Dinamo Minsk,Kontinental Hockey League
086,21.11.,17:30,KHL,Avangard Omsk,1:1,Avtomobilist,Kontinental Hockey League
087,21.11.,18:00,EH CZE,HC Trinec,2:1,HC Vitkovice,Tschechische Republik Extraliga
088,21.11.,19:00,DEN 2,BK Fremad Amager,1:1,HB Köge,Dänemark 1. Division
089,21.11.,19:00,NOR 2,Notodden FK,1:3,Aasane Fotball,Norwegen Adeccoligaen
090,21.11.,19:00,EH SWE,Frölunda HC,7:1,Leksands IF,Schweden Elitserien
091,21.11.,19:00,EH SWE,Malmö IF,5:3,Växjö Lakers,Schweden Elitserien
092,21.11.,19:00,EH SWE,HV 71,3:3,Djurgardens IF,Schweden Elitserien
093,21.11.,19:00,EH SWE,IK Oskarshamn,2:5,Skelleftea AIK,Schweden Elitserien
094,21.11.,19:00,EH SWE,Rögle BK,3:4,Färjestads BK,Schweden Elitserien
095,21.11.,19:00,EH SWE,Lulea Hockey,1:1,Brynas IF,Schweden Elitserien
096,21.11.,19:00,EH SWE,HC Örebro,2:1,Linköpings HC,Schweden Elitserien
097,21.11.,19:30,EH GER,Krefeld Pinguine,4:5,Nürnberg Ice Tiger,Deutschland Deutsche Eishockey Liga
098,21.11.,20:30,BEL 1,FC Royal Antwerpen,3:2,KAA Gent,Belgien Jupiler Pro League
099,21.11.,20:30,URU 1,CA Progreso,0:1,Cerro Largo FC,Uruguay Primera Division
100,22.11.,20:30,URU 1,RC Montevideo,0:1,CA Boston River,Uruguay Primera Division
101,21.11.,21:00,VEN 1,Llaneros Guanare,1:5,Deportivo Lara,Venezuela Primera Divison
102,21.11.,23:00,URU 1,Montev. Wanderers,2:1,Danubio FC,Uruguay Primera Division
103,21.11.,23:15,BRA 2,Sao Bento SP,4:1,Londrina EC PR,Brasilien Brasilero Serie B
104,22.11.,00:30,URU 1,Defensor Sporting,2:1,Nacional de Footb.,Uruguay Primera Division
105,22.11.,02:20,NFL,Houston Texans,20:17,Indianapolis Colts,USA NFL
106,23.11.,17:00,AUT BL,RB Salzburg,2:2,SKN St. Pölten,Österreich Bundesliga
107,23.11.,17:00,AUT BL,SV Mattersburg,1:4,Wolfsberger AC,Österreich Bundesliga
108,23.11.,17:00,AUT BL,WSG Swarovs. Tirol,0:2,LASK Linz,Österreich Bundesliga
109,24.11.,14:30,AUT BL,Admira Wacker,0:0,FK Austria Wien,Österreich Bundesliga
110,24.11.,14:30,AUT BL,TSV Hartberg,2:1,SCR Altach,Österreich Bundesliga
111,24.11.,17:00,AUT BL,SK Rapid Wien,1:1,SK Sturm Graz,Österreich Bundesliga
112,22.11.,20:30,GER BL,Bor. Dortmund,3:3,SC Paderborn,Deutschland Bundesliga
113,23.11.,15:30,GER BL,Bayer Leverkusen,1:1,SC Freiburg,Deutschland Bundesliga
114,23.11.,15:30,GER BL,Eintr. Frankfurt,0:2,VfL Wolfsburg,Deutschland Bundesliga
115,23.11.,15:30,GER BL,Werder Bremen,1:2,FC Schalke 04,Deutschland Bundesliga
116,23.11.,15:30,GER BL,Fortuna Düsseldorf,0:4,FC Bayern München,Deutschland Bundesliga
117,23.11.,15:30,GER BL,FC Union Berlin,2:0,Mönchengladbach,Deutschland Bundesliga
118,23.11.,18:30,GER BL,RB Leipzig,4:1,1. FC Köln,Deutschland Bundesliga
119,24.11.,15:30,GER BL,FC Augsburg,4:0,Hertha BSC,Deutschland Bundesliga
120,24.11.,18:00,GER BL,TSG Hoffenheim,1:5,FSV Mainz 05,Deutschland Bundesliga
